Team,Week,Season,HomeFlag,Result,AvgPointsFor,AvgPointsAgainst,AvgOff1stD,AvgOffTotYd,AvgOffPassYd,AvgOffRushYd,AvgOffTO,AvgDef1stD,AvgDefTotYd,AvgDefPassYd,AvgDefRushYd,AvgDefTO,AvgExPointsOff,AvgExPointsDef,AvgExPointsSpecial,LastPointsFor,LastPointsAgainst,LastOff1stD,LastOffTotYd,LastOffPassYd,LastOffRushYd,LastOffTO,LastDef1stD,LastDefTotYd,LastDefPassYd,LastDefRushYd,LastDefTO,LastExPointsOff,LastExPointsDef,LastExPointsSpecial
San Francisco 49ers,12,2020,W,N,23,23,22,364,252,112,1,19,315,208,107,1,6.6,-3.81,-3.11,13,27,21,281,232,49,4,17,237,123,114,2,-8.03,2.66,-6.47
San Francisco 49ers,13,2020,L,Y,23,23,21,362,250,112,1,19,315,206,108,1,4.65,-1.68,-3.07,23,20,18,345,233,112,3,14,308,182,126,4,-14.81,19.57,-2.68
San Francisco 49ers,15,2020,L,N,23,24,21,366,256,109,1,20,326,219,106,1,4.81,-3.06,-2.84,24,34,24,402,316,86,2,31,449,368,81,1,6.59,-18.14,-0.36
San Francisco 49ers,16,2020,W,N,24,25,22,373,260,112,2,19,323,218,104,1,5.31,-3.16,-3.62,33,41,28,458,308,150,4,15,291,204,87,0,11.28,-4.47,-12.91
San Francisco 49ers,17,2020,L,Y,24,24,22,375,253,121,1,19,325,219,106,1,5.62,-2.21,-4.12,20,12,22,398,171,227,1,20,350,230,120,2,9.69,10.15,-10.68
San Francisco 49ers,1,2021,W,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Francisco 49ers,2,2021,W,N,41,33,21,442,311,131,2,31,430,314,116,1,15.48,-5.16,-1.73,41,33,21,442,311,131,2,31,430,314,116,1,15.48,-5.16,-1.73
San Francisco 49ers,3,2021,L,Y,29,22,22,374,250,124,1,24,379,245,133,0,11.67,-5.23,0.48,17,11,23,306,189,117,0,18,328,177,151,0,7.86,-5.3,2.68
San Francisco 49ers,4,2021,L,Y,28,24,23,348,243,105,1,23,370,248,122,0,11.84,-8.53,0.63,28,30,26,298,231,67,2,21,353,253,100,0,12.19,-15.14,0.95
San Francisco 49ers,5,2021,L,N,26,25,23,375,261,114,1,21,336,218,118,0,11.04,-6.95,-3.1,21,28,23,457,314,143,2,14,234,129,105,0,8.61,-2.2,-14.31
San Francisco 49ers,7,2021,L,Y,23,23,22,368,246,122,1,20,329,216,113,0,7.52,-5.91,-2.58,10,17,19,338,186,152,1,20,304,210,94,1,-6.53,-1.74,-0.47
San Francisco 49ers,8,2021,W,N,22,24,20,353,233,120,1,20,324,205,119,0,3.72,-5.12,-1.44,18,30,13,280,169,111,4,17,295,147,148,2,-15.3,-1.16,4.24
San Francisco 49ers,9,2021,L,Y,24,24,20,369,246,123,1,20,324,196,127,0,6.29,-5.8,-1.54,33,22,21,467,322,145,0,22,324,148,176,1,21.75,-9.87,-2.14
San Francisco 49ers,10,2021,W,Y,23,25,21,365,252,113,1,20,338,206,131,0,5.77,-7.25,-1.05,17,31,22,337,298,39,3,22,437,274,163,0,2.1,-17.45,2.39
San Francisco 49ers,11,2021,W,N,24,23,20,362,244,117,1,20,331,208,122,0,6.39,-5.65,-0.85,31,10,20,335,179,156,0,16,278,226,52,2,11.33,7.18,0.7
San Francisco 49ers,12,2021,W,Y,24,22,21,359,236,123,1,19,318,202,115,0,7.54,-4.9,-0.76,30,10,25,333,162,171,0,14,200,146,54,2,17.86,1.83,0.08
San Francisco 49ers,13,2021,L,N,25,22,21,365,234,130,1,19,318,207,111,1,7.66,-4.08,-1.25,34,26,23,423,215,208,1,17,323,256,67,2,8.93,4.16,-6.1
San Francisco 49ers,14,2021,W,N,25,23,21,365,239,125,1,19,319,205,114,1,6.98,-3.93,-1.43,23,30,17,365,294,71,3,21,327,181,146,3,-0.51,-2.27,-3.44
San Francisco 49ers,15,2021,W,Y,25,23,21,364,240,123,1,19,325,213,112,1,6.8,-4.52,-0.5,26,23,21,355,255,100,0,22,397,311,86,2,4.6,-11.63,10.68
San Francisco 49ers,16,2021,L,N,25,22,21,366,240,126,1,19,321,213,108,1,7.78,-3.52,-1.28,31,13,23,397,235,162,1,13,275,213,62,1,20.53,9.41,-11.46
San Francisco 49ers,17,2021,W,Y,25,22,21,368,244,123,1,18,318,211,107,1,7.63,-3.49,-1.38,17,20,22,389,306,83,2,16,278,188,90,0,5.48,-2.96,-2.72
San Francisco 49ers,18,2021,W,N,25,21,21,371,244,126,1,18,312,206,106,1,7.51,-2.78,-1.28,23,7,19,416,241,175,1,15,222,136,86,1,5.7,7.88,0.16
San Francisco 49ers,50,2021,W,N,25,21,21,375,248,127,1,18,310,206,103,1,7.97,-3.11,-1.44,27,24,23,449,314,135,2,19,265,201,64,2,15.33,-8.42,-3.91
San Francisco 49ers,65,2021,W,N,25,21,21,373,244,129,1,18,309,207,102,1,7.66,-2.64,-1.65,23,17,21,341,172,169,1,20,307,230,77,1,2.43,5.37,-5.37
San Francisco 49ers,75,2021,L,N,24,20,20,365,236,128,1,18,307,207,100,1,6.65,-2.25,-1.09,13,10,12,212,106,106,1,14,263,196,67,1,-11.56,4.75,9.07
Seattle Seahawks,2,2002,L,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Seahawks,3,2002,L,N,13,24,26,426,345,81,1,19,347,98,249,1,-6.43,-3.29,1.44,13,24,26,426,345,81,1,19,347,98,249,1,-6.43,-3.29,1.44
Seattle Seahawks,4,2002,W,Y,9,16,16,285,225,60,1,20,349,177,171,0,-9.85,-0.43,3.69,6,9,7,145,105,40,1,21,351,257,94,0,-13.27,2.43,5.93
Seattle Seahawks,6,2002,L,Y,22,18,17,317,224,93,1,22,380,201,179,1,-3.91,1.91,3.45,48,23,18,381,222,159,1,28,443,249,194,4,7.97,6.59,2.98
Seattle Seahawks,8,2002,W,N,22,21,18,321,220,100,1,23,373,198,174,1,-0.99,-2.59,2.87,21,28,24,334,211,123,2,24,351,190,161,0,7.76,-16.07,1.14
Seattle Seahawks,10,2002,W,N,21,19,18,310,210,100,1,21,345,185,160,1,-0.81,-1.66,1,17,14,18,267,170,97,2,17,237,132,105,1,-0.09,2.04,-6.5
Seattle Seahawks,11,2002,L,Y,22,17,20,326,218,108,1,21,344,192,152,1,2.28,-0.66,1.06,27,6,27,406,255,151,0,19,337,226,111,5,17.71,4.33,1.34
Seattle Seahawks,12,2002,W,Y,20,19,19,309,208,100,1,21,352,193,159,1,-0.4,-2.27,2.01,9,31,13,204,153,51,3,22,401,199,202,1,-16.42,-11.94,7.77
Seattle Seahawks,13,2002,L,N,22,20,20,337,226,110,1,22,377,210,166,1,4.07,-5.58,1.65,39,32,32,534,354,180,0,32,552,335,217,1,35.34,-28.69,-0.93
Seattle Seahawks,14,2002,L,Y,22,22,21,356,249,106,1,22,368,204,163,1,3.66,-5.25,0.98,24,31,25,507,427,80,3,21,299,157,142,2,0.34,-2.66,-4.31
Seattle Seahawks,15,2002,W,N,22,22,21,357,243,113,1,22,363,203,160,1,2.55,-4.9,0.94,20,27,24,367,195,172,3,20,316,190,126,1,-7.45,-1.77,0.52
Seattle Seahawks,1,2003,W,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Seahawks,2,2003,W,N,27,10,17,270,119,151,0,20,359,263,96,4,2,16.63,-2.93,27,10,17,270,119,151,0,20,359,263,96,4,2,16.63,-2.93
Seattle Seahawks,5,2003,L,N,32,5,16,296,156,140,0,19,322,228,94,5,7.13,22.6,-4.04,38,0,16,323,193,130,0,18,286,193,93,6,12.25,28.57,-5.14
Seattle Seahawks,6,2003,W,Y,26,15,18,312,175,136,0,21,327,211,116,3,5.08,6.87,-2.36,13,35,23,343,215,128,2,27,336,177,159,0,1,-24.59,1
Seattle Seahawks,7,2003,W,Y,24,16,19,317,178,139,0,21,310,195,114,2,4.26,4.75,-0.58,20,19,21,333,186,147,1,19,261,150,111,1,1.78,-1.61,4.75
Seattle Seahawks,8,2003,L,N,24,16,19,320,184,136,1,20,290,181,109,2,5.41,5.2,-1.48,24,17,22,335,211,124,2,19,211,124,87,2,10,7.01,-5.1
Seattle Seahawks,9,2003,W,Y,24,18,20,343,210,133,1,20,310,187,123,2,6.05,2.38,-0.96,24,27,24,459,338,121,5,19,412,218,194,0,9.24,-11.73,1.68
Seattle Seahawks,11,2003,W,Y,24,17,20,336,207,128,1,20,312,191,120,1,5.79,2.8,-0.68,23,16,19,289,191,98,0,19,320,215,105,0,4.26,5.35,1
Seattle Seahawks,12,2003,L,N,25,17,20,339,207,132,1,20,317,202,115,1,6.95,2.5,0.13,35,14,22,366,207,159,0,20,357,276,81,2,15.05,0.39,5.79
Seattle Seahawks,13,2003,W,Y,27,20,20,349,217,132,1,20,329,210,119,1,6.26,2.34,-0.5,41,44,24,426,293,133,3,20,426,276,150,2,0.78,1.01,-5.53
Seattle Seahawks,14,2003,L,N,27,18,21,360,225,134,1,19,318,205,112,2,7.31,3.99,-1.48,34,7,26,463,306,157,1,11,214,167,47,3,16.76,18.85,-10.29
Seattle Seahawks,16,2003,W,Y,26,20,20,351,223,127,1,19,331,211,119,1,4.79,2.61,-1.03,7,34,13,258,202,56,3,22,465,272,193,0,-20.47,-11.17,3.46
Seattle Seahawks,17,2003,W,N,26,19,20,350,220,130,1,19,328,212,116,1,4.47,3.18,-0.52,28,10,23,340,180,160,4,17,299,220,79,1,1.01,9.44,5.06
Seattle Seahawks,50,2003,L,N,26,19,21,353,226,127,1,18,325,214,111,1,4.54,3.59,-0.99,24,17,25,394,305,89,3,14,290,231,59,1,5.38,8.5,-6.58
Seattle Seahawks,1,2004,W,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Seahawks,2,2004,W,N,21,7,21,415,246,169,2,12,281,207,74,3,4.96,14.36,-4.55,21,7,21,415,246,169,2,12,281,207,74,3,4.96,14.36,-4.55
Seattle Seahawks,3,2004,W,Y,15,6,15,298,185,113,1,14,276,193,83,3,-7.12,15.7,0.29,10,6,9,182,124,58,1,17,271,179,92,3,-19.2,17.04,5.12
Seattle Seahawks,6,2004,L,N,21,4,18,323,209,114,1,12,242,171,71,3,0.18,19.23,-1.14,34,0,24,374,257,117,0,9,175,127,48,4,14.77,26.29,-3.99
Seattle Seahawks,7,2004,L,N,21,10,19,353,242,111,1,14,272,184,88,3,0.97,12.47,-1.04,20,30,23,443,341,102,2,20,362,224,138,2,3.35,-7.83,-0.74
Seattle Seahawks,8,2004,W,Y,20,13,17,334,229,104,1,14,281,185,95,2,-2.57,13.2,-1.59,17,25,12,257,180,77,4,16,316,189,127,2,-16.71,16.15,-3.77
Seattle Seahawks,9,2004,W,N,20,14,18,350,224,126,1,15,291,195,95,2,-1.17,10.98,-1.49,23,17,24,433,196,237,2,16,342,248,94,1,5.79,-0.12,-0.98
Seattle Seahawks,11,2004,W,Y,23,16,19,365,230,134,1,15,294,202,92,2,2.36,9.43,-2.29,42,27,26,453,269,184,0,19,317,243,74,1,23.59,0.15,-7.09
Seattle Seahawks,12,2004,L,Y,23,16,19,356,223,132,1,16,294,204,89,2,1.02,11.28,-2.62,24,17,17,293,177,116,3,19,288,219,69,4,-8.4,24.17,-4.94
Seattle Seahawks,13,2004,L,Y,22,18,19,342,218,123,1,17,309,213,96,2,-0.08,8.71,-3.26,9,38,17,230,175,55,2,25,434,286,148,3,-8.85,-11.85,-8.4
Seattle Seahawks,14,2004,W,N,23,21,19,358,236,122,1,17,319,212,106,2,1.59,6.71,-3.66,39,43,25,507,398,109,2,24,405,207,198,2,16.56,-11.26,-7.23
Seattle Seahawks,15,2004,L,N,24,21,20,367,243,123,1,18,324,217,106,2,2.55,5.57,-4.05,27,23,26,455,317,138,2,22,374,261,113,2,12.18,-5.85,-8.03
Seattle Seahawks,16,2004,W,Y,23,22,20,359,238,120,1,18,337,220,117,2,2.29,2.27,-3.18,14,37,19,275,187,88,3,27,482,253,229,0,-0.56,-34.02,6.45
Seattle Seahawks,17,2004,W,Y,23,22,19,355,230,125,1,18,335,220,115,2,1.96,2.15,-2.72,24,21,16,301,126,175,1,18,317,220,97,2,-1.97,0.66,2.81
Seattle Seahawks,1,2005,L,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Seahawks,2,2005,W,Y,14,26,20,322,225,97,5,18,362,243,119,0,-6.42,-4.79,-2.74,14,26,20,322,225,97,5,18,362,243,119,0,-6.42,-4.79,-2.74
Seattle Seahawks,3,2005,W,Y,17,22,22,375,245,130,3,16,292,175,117,0,0.97,-0.08,-4.71,21,18,24,428,265,163,1,14,223,108,115,0,8.35,4.64,-6.67
Seattle Seahawks,6,2005,W,Y,24,18,24,399,258,141,2,15,283,175,108,0,6.85,4.17,-5.34,37,12,29,447,284,163,0,15,266,176,90,2,18.62,12.66,-6.6
Seattle Seahawks,7,2005,W,Y,28,16,26,414,228,185,1,15,269,171,97,0,12.86,4.13,-4,42,10,31,459,139,320,1,14,227,160,67,0,30.9,4.02,0.02
Seattle Seahawks,9,2005,W,N,25,15,24,389,226,163,2,15,270,159,111,0,7.7,6.74,-3.5,13,10,20,289,217,72,3,16,275,111,164,2,-12.95,17.19,-1.5
Seattle Seahawks,11,2005,W,N,26,15,24,385,215,170,1,16,288,184,104,1,9.12,6.5,-3.83,33,19,22,370,162,208,0,23,378,307,71,4,16.19,5.25,-5.46
Seattle Seahawks,12,2005,W,Y,26,17,23,384,217,166,1,16,295,190,105,1,9,4.54,-3.14,27,25,21,373,228,145,0,17,336,226,110,1,8.3,-7.2,0.97
Seattle Seahawks,13,2005,W,N,26,17,23,380,218,161,1,17,319,206,112,1,7.09,3.81,-1.32,24,21,17,355,228,127,2,25,490,324,166,1,-6.3,-1.32,11.39
Seattle Seahawks,14,2005,W,Y,28,15,22,359,205,154,1,17,305,198,107,1,5.51,9.61,-2.32,42,0,14,194,98,96,0,11,190,129,61,6,-7.09,56,-10.3
Seattle Seahawks,15,2005,W,N,29,14,22,367,209,157,1,16,286,183,102,1,7.55,10.93,-2.79,41,3,31,438,253,185,1,8,113,51,62,2,25.9,22.89,-6.98
Seattle Seahawks,16,2005,W,Y,29,15,23,375,215,159,1,16,297,197,100,1,9.28,8.48,-2.85,28,24,26,459,276,183,0,25,417,336,81,0,26.62,-16.01,-3.51
Seattle Seahawks,17,2005,L,N,29,15,23,372,211,161,1,17,305,209,95,1,9.77,7.6,-2.24,28,13,21,332,159,173,0,20,387,344,43,1,15.16,-2.17,4.53
Seattle Seahawks,75,2005,W,Y,28,15,22,362,206,156,1,17,306,212,93,1,8.39,6.95,-1.72,17,23,17,245,147,98,2,21,314,246,68,3,-8.27,-0.75,4.45
Seattle Seahawks,100,2005,L,Y,28,15,22,364,206,158,1,17,299,209,89,1,8.43,7.98,-2.4,34,14,27,393,203,190,0,11,212,176,36,4,9.01,21.35,-11.16
Seattle Seahawks,1,2006,W,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Seahawks,2,2006,W,Y,9,6,17,264,173,91,1,15,251,213,38,1,-7.66,9.11,1.55,9,6,17,264,173,91,1,15,251,213,38,1,-7.66,9.11,1.55
Seattle Seahawks,3,2006,W,Y,15,8,18,302,184,118,1,16,253,202,51,1,-1.66,9.01,-0.5,21,10,20,341,195,146,2,17,256,191,65,2,4.34,8.91,-2.54
Seattle Seahawks,4,2006,L,N,24,15,21,312,198,114,2,16,281,222,58,2,1.05,7.82,-0.9,42,30,26,333,227,106,3,18,337,264,73,4,6.48,5.43,-1.7
Seattle Seahawks,7,2006,L,Y,19,20,19,292,187,105,2,17,301,221,79,1,-4.24,2.64,-0.86,6,37,14,230,153,77,2,21,362,219,143,0,-20.11,-12.91,-0.75
Seattle Seahawks,8,2006,L,N,18,22,18,291,197,94,2,17,307,208,98,1,-6.43,1.57,-0.18,13,31,16,290,237,53,3,14,332,157,175,0,-15.2,-2.7,2.52
Seattle Seahawks,11,2006,L,N,19,24,18,283,195,87,2,19,339,225,114,1,-5.21,-0.57,0.55,28,35,15,240,190,50,2,30,499,308,191,3,0.9,-11.26,4.23
Seattle Seahawks,12,2006,W,Y,19,24,17,285,201,84,2,19,350,215,135,1,-5.96,-0.89,1.52,14,20,15,303,233,70,5,18,416,154,262,1,-10.47,-2.84,7.31
Seattle Seahawks,13,2006,W,N,20,24,19,297,194,103,2,18,346,221,124,1,-5.75,-0.13,2.31,34,24,29,382,147,235,4,14,316,265,51,4,-4.26,5.2,7.87
Seattle Seahawks,14,2006,L,N,21,23,18,294,190,104,2,17,341,210,131,2,-6.68,2.08,1.66,23,20,12,270,162,108,1,14,302,121,181,5,-14.13,19.77,-3.58
Seattle Seahawks,15,2006,L,Y,21,24,18,300,194,105,2,18,341,212,129,2,-6.04,1.29,1.72,21,27,21,348,228,120,3,20,345,232,113,1,-0.3,-5.78,2.31
Seattle Seahawks,17,2006,W,N,20,24,18,300,195,104,2,17,346,207,138,1,-5.86,0.62,1.46,14,24,22,300,210,90,2,15,390,162,228,0,-4.1,-6.08,-1.12
Seattle Seahawks,50,2006,W,Y,20,22,19,303,197,106,2,17,341,205,135,1,-4.77,1,1.75,23,7,28,344,212,132,1,15,287,177,110,2,7.27,5.12,4.9
Seattle Seahawks,65,2006,L,N,20,22,19,305,200,105,2,17,336,202,134,1,-4.62,1.59,1.06,21,20,19,332,240,92,2,14,284,168,116,1,-2.81,8.69,-7.2
Seattle Seahawks,1,2007,W,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Seahawks,2,2007,L,N,20,6,17,343,204,139,1,13,284,194,90,2,3.2,9.92,-0.33,20,6,17,343,204,139,1,13,284,194,90,2,3.2,9.92,-0.33
Seattle Seahawks,3,2007,W,Y,20,14,17,352,241,111,1,16,357,246,111,1,4.27,-0.72,0.96,20,23,18,362,278,84,1,20,431,299,132,1,5.33,-11.36,2.24
Seattle Seahawks,4,2007,W,N,21,16,18,348,240,108,1,19,375,273,102,2,4.04,-1.13,2.63,24,21,19,340,238,102,2,24,412,328,84,4,3.6,-1.94,5.99
Seattle Seahawks,5,2007,L,N,21,13,17,354,249,104,1,16,327,224,103,2,2.39,8.06,-1.91,23,3,17,371,278,93,1,9,184,75,109,3,-2.57,35.61,-15.52
Seattle Seahawks,6,2007,L,Y,17,14,15,312,220,91,1,17,330,215,115,2,-1.18,4.78,-0.98,0,21,8,144,106,38,1,19,342,179,163,0,-15.44,-8.35,2.72
Seattle Seahawks,9,2007,L,N,17,17,17,330,239,91,1,17,336,220,116,1,-1.1,2.58,-1.01,17,28,25,425,333,92,2,22,367,246,121,1,-0.73,-8.38,-1.18
Seattle Seahawks,10,2007,W,Y,19,19,18,344,250,93,1,19,349,240,109,1,0.02,-0.01,0.02,30,33,28,423,318,105,2,30,428,364,64,1,6.75,-15.57,6.2
Seattle Seahawks,11,2007,W,Y,19,16,19,348,253,94,1,17,327,222,105,1,0.62,3.81,-1.83,24,0,27,380,274,106,2,6,173,94,79,2,4.8,30.51,-14.74
Seattle Seahawks,13,2007,W,N,20,17,20,357,261,95,1,17,329,224,105,1,1.41,4.2,-2.51,30,23,21,425,322,103,1,16,345,238,107,1,7.77,7.36,-7.93
Seattle Seahawks,14,2007,W,Y,21,18,19,352,252,99,1,17,332,223,109,1,0.73,5.65,-3.42,28,24,16,311,176,135,2,17,363,219,144,4,-5.38,18.73,-11.67
Seattle Seahawks,15,2007,L,N,23,18,19,352,254,97,1,18,334,231,103,2,2,6.28,-3.68,42,21,21,349,269,80,0,23,355,305,50,5,14.72,12.56,-6.24
Seattle Seahawks,16,2007,W,Y,22,18,19,346,252,93,1,17,333,229,104,2,1.6,5.93,-3.59,10,13,18,282,238,44,1,15,322,208,114,0,-2.83,2.08,-2.56
Seattle Seahawks,17,2007,L,N,22,17,19,345,248,97,1,17,330,225,104,2,1.4,6.94,-3.1,27,6,21,336,192,144,2,13,293,187,106,3,-1.03,19.06,2.7
Seattle Seahawks,65,2007,L,N,24,19,20,356,254,102,1,17,333,226,106,1,2.33,5.59,-3.39,41,44,30,501,334,167,3,19,364,240,124,0,14.44,-11.92,-7.07
Seattle Seahawks,1,2008,L,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Seahawks,2,2008,L,Y,10,34,16,252,167,85,2,13,338,232,106,0,-18.84,-0.37,-4.65,10,34,16,252,167,85,2,13,338,232,106,0,-18.84,-0.37,-4.65
Seattle Seahawks,5,2008,L,N,20,33,19,301,174,127,2,16,351,252,99,0,-14.27,-1.85,2.69,30,33,22,351,182,169,3,20,365,272,93,1,-9.7,-3.32,10.02
Seattle Seahawks,6,2008,L,Y,15,37,17,263,154,109,2,20,408,257,151,0,-13.41,-11.45,3.37,6,44,13,187,113,74,1,27,523,269,254,0,-11.68,-30.66,4.73
Seattle Seahawks,7,2008,L,N,15,34,16,241,131,110,2,20,384,243,141,0,-11.93,-9.98,2.68,17,27,13,177,64,113,2,20,313,200,113,1,-7.5,-5.56,0.62
Seattle Seahawks,8,2008,W,N,14,31,14,228,119,108,2,20,388,255,132,0,-11.86,-8.64,2.88,10,20,7,176,73,103,2,22,402,305,97,1,-11.57,-3.3,3.67
Seattle Seahawks,9,2008,L,Y,17,28,14,234,136,97,1,20,388,257,131,0,-8.97,-5.01,2.18,34,13,14,261,222,39,0,21,388,264,124,2,5.45,13.18,-1.33
Seattle Seahawks,10,2008,L,N,16,28,13,233,138,95,1,20,392,269,122,0,-9.1,-5.27,1.76,7,26,10,233,147,86,0,20,419,347,72,1,-9.83,-6.87,-0.76
Seattle Seahawks,11,2008,L,Y,16,27,14,241,142,99,1,20,388,261,126,0,-8.06,-5.4,1.74,19,21,21,298,172,126,0,20,361,206,155,1,-0.83,-6.26,1.58
Seattle Seahawks,13,2008,L,N,17,27,14,236,143,93,1,20,396,275,121,1,-7.69,-5.33,1.83,20,26,18,196,153,43,4,24,458,382,76,3,-4.68,-4.81,2.62
Seattle Seahawks,14,2008,L,Y,16,27,15,245,153,91,1,21,401,280,120,1,-7.85,-6.38,1.89,9,34,19,322,242,80,2,24,447,331,116,1,-9.29,-15.83,2.38
Seattle Seahawks,16,2008,W,Y,16,27,15,253,158,95,1,21,396,278,117,1,-6.31,-6.82,1.58,21,24,18,339,205,134,1,22,344,260,84,0,9.1,-11.18,-1.46
Seattle Seahawks,17,2008,L,N,16,25,15,257,159,97,1,20,385,268,117,1,-6.23,-5.23,1.61,13,3,17,295,175,120,2,16,265,150,115,2,-5.42,12.19,1.95
Seattle Seahawks,2,2009,L,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Seahawks,3,2009,L,Y,10,23,19,283,217,66,1,16,379,123,256,0,-6.58,-6.46,3.64,10,23,19,283,217,66,1,16,379,123,256,0,-6.58,-6.46,3.64
Seattle Seahawks,4,2009,L,N,14,24,19,314,230,84,1,15,348,178,170,1,-5.83,-2.93,1.23,19,25,19,346,243,103,2,14,318,233,85,2,-5.07,0.6,-1.18
Seattle Seahawks,5,2009,W,Y,15,27,19,302,230,72,1,18,376,236,139,1,-5.88,-8.16,3.75,17,34,20,279,230,49,2,24,431,353,78,1,-5.98,-18.62,8.78
Seattle Seahawks,6,2009,L,Y,21,20,20,321,231,90,1,16,331,217,114,1,0.05,0.83,1.89,41,0,24,379,236,143,0,10,199,161,38,2,17.82,27.8,-3.7
Seattle Seahawks,8,2009,L,N,18,21,17,283,208,75,1,17,334,230,103,1,-4.14,0.53,0.83,3,27,7,128,114,14,2,21,344,282,62,2,-20.89,-0.69,-3.37
Seattle Seahawks,9,2009,W,Y,17,24,17,287,211,75,1,18,338,233,105,1,-3.78,-1.89,-0.08,17,38,18,308,229,79,2,26,362,249,113,1,-1.99,-13.95,-4.66
Seattle Seahawks,10,2009,L,N,19,23,18,302,230,72,1,18,333,226,106,1,-3.38,0.21,-0.37,32,20,25,397,342,55,2,17,300,186,114,5,-1,12.79,-2.13
Seattle Seahawks,11,2009,L,N,19,24,20,324,239,84,1,18,349,240,108,1,-2.22,-1.56,-0.4,20,31,29,472,308,164,2,22,462,340,122,0,5.97,-13.93,-0.55
Seattle Seahawks,13,2009,W,Y,18,25,19,311,236,75,1,19,358,244,114,1,-2.99,-4.18,0.16,9,35,10,212,208,4,2,28,431,271,160,0,-9.2,-25.17,4.6
Seattle Seahawks,14,2009,L,N,18,25,18,309,231,78,1,19,358,250,108,1,-3.71,-2.8,0.34,20,17,17,292,185,107,1,14,356,303,53,2,-10.14,9.63,1.94
Seattle Seahawks,15,2009,L,Y,17,25,18,307,230,76,1,19,366,260,106,1,-5.79,-3.23,0.85,7,34,13,282,220,62,1,23,450,365,85,2,-26.59,-7.58,6
Seattle Seahawks,16,2009,L,N,16,25,18,313,232,81,1,19,364,255,108,1,-6.06,-3.11,0.37,7,24,23,380,252,128,5,15,339,205,134,1,-9.02,-1.68,-4.94
Seattle Seahawks,17,2009,L,Y,16,27,18,311,227,83,2,19,368,256,111,1,-7.04,-4.66,0.73,10,48,17,291,176,115,4,20,417,264,153,0,-18.82,-23.26,5.12
Seattle Seahawks,1,2010,W,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seattle Seahawks,2,2010,L,N,31,6,14,242,165,77,1,14,263,214,49,2,2.3,21.98,2.49,31,6,14,242,165,77,1,14,263,214,49,2,2.3,21.98,2.49
Seattle Seahawks,6,2010,W,N,22,18,15,290,197,93,2,18,316,259,57,1,2.05,2.26,1.07,14,31,17,339,230,109,4,23,369,304,65,0,1.8,-17.46,-0.36
Seattle Seahawks,7,2010,W,Y,22,19,17,311,212,99,1,17,313,254,58,0,1.35,1.83,1.89,23,20,20,353,242,111,0,15,307,246,61,0,-0.05,0.98,3.54
Seattle Seahawks,9,2010,L,Y,22,16,16,309,198,110,1,16,291,219,72,1,-2.7,5.3,4.57,22,10,16,302,158,144,1,13,227,114,113,5,-14.84,15.69,12.62
Seattle Seahawks,10,2010,W,N,19,21,15,279,181,98,1,19,330,233,97,1,-5.01,0.36,3.3,7,41,8,162,113,49,3,30,487,290,197,1,-14.24,-19.37,-1.79
Seattle Seahawks,11,2010,L,N,22,21,16,314,214,100,1,19,330,242,87,1,-2.71,1.94,2.39,36,18,24,490,380,110,1,19,327,286,41,2,8.78,9.82,-2.15
Seattle Seahawks,12,2010,L,Y,21,22,17,330,236,94,1,20,353,262,91,1,-1.48,-1.9,2.78,19,34,21,424,366,58,2,26,494,382,112,2,5.87,-24.97,5.1
Seattle Seahawks,13,2010,W,Y,22,25,16,325,240,84,1,21,372,258,113,1,-2.9,-4.38,4.19,24,42,13,288,268,20,3,28,503,233,270,1,-12.85,-21.74,14.1
Seattle Seahawks,14,2010,L,N,23,24,17,330,236,93,1,20,362,246,115,1,-1.65,-2.85,3.51,31,14,25,371,210,161,2,18,283,152,131,1,8.38,9.43,-1.96
Seattle Seahawks,15,2010,L,Y,22,25,17,333,240,92,2,19,359,246,113,1,-3.27,-2.99,3.64,21,40,20,361,277,84,5,10,336,241,95,0,-17.8,-4.22,4.85
Seattle Seahawks,16,2010,L,N,22,26,17,324,232,92,2,19,351,239,112,1,-4.28,-2.92,3.1,18,34,15,234,143,91,3,21,266,168,98,1,-14.38,-2.29,-2.29
Seattle Seahawks,50,2010,W,Y,21,27,16,311,219,92,2,19,358,238,120,1,-4.36,-4.59,3.09,15,38,10,174,84,90,0,22,439,231,208,0,-5.25,-22.94,2.89
Seattle Seahawks,65,2010,L,N,23,28,17,319,223,96,2,20,367,250,116,1,-2.95,-5.17,3.21,41,36,19,415,265,150,1,32,474,397,77,1,13.99,-12.16,4.7
Seattle Seahawks,1,2011,L,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
